orgao_superior_codigo_siorg,orgao_superior_nome,orgao_nome,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE ITAJUBÁ,202110,Cargo de Direção,22,22,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE ITAJUBÁ,202110,Função Comissionada de Coordenador de Curso,45,46,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE ITAJUBÁ,202110,Função Gratificada Específica de Instituição de Ensino,69,70,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE ITAJUBÁ,202110,Função Gratificada Específica de Instituição de Ensino,7,7,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Cargo de Direção,31,31,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Cargo de Direção,31,31,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Função Comissionada de Coordenador de Curso,108,107,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Função Gratificada Específica de Instituição de Ensino,130,128,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Função Gratificada Específica de Instituição de Ensino,8,7,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,202110,Função Gratificada Específica de Instituição de Ensino,45,46,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Cargo de Direção,17,17,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Cargo de Direção,16,16,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Função Comissionada de Coordenador de Curso,80,76,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Função Gratificada Específica de Instituição de Ensino,75,75,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE LAVRAS,202110,Função Gratificada Específica de Instituição de Ensino,17,17,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Cargo de Direção,9,9,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Cargo de Direção,38,38,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Cargo de Direção,84,82,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Função Comissionada de Coordenador de Curso,195,174,21
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,279,276,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,17,16,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE MINAS GERAIS,202110,Função Gratificada Específica de Instituição de Ensino,99,98,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Cargo de Direção,26,26,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Cargo de Direção,52,50,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Comissionada de Coordenador de Curso,220,190,30
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,272,271,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,46,46,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,75,73,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,54,50,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,46,45,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,272,248,24
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Cargo de Direção,32,32,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Cargo de Direção,59,59,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Função Comissionada de Coordenador de Curso,191,170,21
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Função Gratificada Específica de Instituição de Ensino,201,199,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Função Gratificada Específica de Instituição de Ensino,39,39,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,202110,Função Gratificada Específica de Instituição de Ensino,73,73,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Cargo de Direção,40,38,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Cargo de Direção,61,61,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Comissionada de Coordenador de Curso,185,185,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,216,217,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,19,18,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,60,48,12
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,131,118,13
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,9,10,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,6,3,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,202110,Função Gratificada Específica de Instituição de Ensino,142,116,26
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Cargo de Direção,20,19,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Cargo de Direção,38,38,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Função Comissionada de Coordenador de Curso,131,127,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Função Gratificada Específica de Instituição de Ensino,69,68,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Função Gratificada Específica de Instituição de Ensino,184,173,11
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE SÃO PAULO,202110,Função Gratificada Específica de Instituição de Ensino,32,32,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Cargo de Direção,21,22,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Cargo de Direção,64,64,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Função Comissionada de Coordenador de Curso,155,140,15
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Função Gratificada Específica de Instituição de Ensino,138,138,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Função Gratificada Específica de Instituição de Ensino,24,24,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,202110,Função Gratificada Específica de Instituição de Ensino,16,16,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Cargo de Direção,1,2,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Cargo de Direção,8,16,-8
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Cargo de Direção,34,58,-24
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Cargo de Direção,83,137,-54
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Função Comissionada de Coordenador de Curso,173,181,-8
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Função Gratificada Específica de Instituição de Ensino,172,249,-77
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Função Gratificada Específica de Instituição de Ensino,37,127,-90
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,202110,Função Gratificada Específica de Instituição de Ensino,30,52,-22
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Cargo de Direção,18,18,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Cargo de Direção,52,52,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Função Comissionada de Coordenador de Curso,142,136,6
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Função Gratificada Específica de Instituição de Ensino,111,109,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Função Gratificada Específica de Instituição de Ensino,65,64,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,202110,Função Gratificada Específica de Instituição de Ensino,34,35,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Cargo de Direção,21,21,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Cargo de Direção,37,37,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Função Comissionada de Coordenador de Curso,73,74,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,59,60,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,24,24,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Cargo de Direção,24,23,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Cargo de Direção,54,52,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,105,101,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,105,41,64
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,79,13,66
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Cargo de Direção,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Cargo de Direção,24,25,-1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Função Comissionada de Coordenador de Curso,46,45,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,49,49,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,24,24,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Cargo de Direção,42,42,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Cargo de Direção,87,84,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Função Comissionada de Coordenador de Curso,243,240,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,234,232,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,40,40,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,15,14,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Cargo de Direção,26,26,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Cargo de Direção,83,82,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Função Comissionada de Coordenador de Curso,219,187,32
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,197,194,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,7,6,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,132,125,7
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Cargo de Direção,11,11,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Cargo de Direção,46,45,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Função Comissionada de Coordenador de Curso,50,48,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,167,165,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,25,23,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,6,4,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,34,34,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,111,111,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Comissionada de Coordenador de Curso,356,348,8
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,411,411,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,56,54,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,208,205,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,40,40,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,54,54,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Comissionada de Coordenador de Curso,222,206,16
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,115,114,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,100,96,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,32,31,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,40,40,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,75,75,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Comissionada de Coordenador de Curso,187,174,13
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,258,253,5
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,26,24,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,95,81,14
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,105,98,7
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,123,98,25
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,24,24,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,48,45,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,111,109,2
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,111,108,3
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,84,16,68
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,25,24,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,58,57,1
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Comissionada de Coordenador de Curso,13,13,0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,119,115,4
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,119,84,35
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,77,32,45
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Cargo de Direção,1,1,0
