orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,DAS1016,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,DAS1021,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,DAS1022,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,DAS1023,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,DAS1024,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FCP1011,21,19,2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FCP1012,42,39,3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FCP1013,25,23,2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FCP1022,6,6,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FCP1023,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,253,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,FNDE,202110,FGR0001,49,43,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,CD 0002,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,CD 0003,27,27,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,CD 0004,54,54,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,FCC0001,89,87,2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,FG 0001,65,65,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,FG 0002,114,114,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100920,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IF BAIANO,202110,FG 0003,16,15,1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,CD 0002,18,18,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,CD 0003,23,23,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,CD 0004,48,48,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,FCC0001,98,98,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,FG 0001,70,70,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,FG 0002,110,107,3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,202110,FG 0003,12,10,2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,CD 0002,27,28,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,CD 0003,28,29,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,CD 0004,73,74,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,FCC0001,185,128,57
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,FG 0001,108,107,1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,FG 0002,186,183,3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,444,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IF BA,202110,FG 0003,15,12,3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,CD 0002,22,22,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,CD 0003,26,26,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,CD 0004,61,61,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,FCC0001,157,161,-4
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,FG 0001,88,89,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,FG 0002,154,154,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100905,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,202110,FG 0003,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,CD 0002,20,20,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,CD 0003,23,23,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,CD 0004,55,55,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,FCC0001,114,73,41
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,FG 0001,81,81,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,FG 0002,136,133,3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100900,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,202110,FG 0003,4,4,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,CD 0002,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,CD 0003,15,15,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,CD 0004,36,36,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,FCC0001,80,66,14
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,FG 0001,63,64,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,94430,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA",IFB,202110,FG 0002,90,93,-3
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,CD 0001,1,2,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,CD 0002,20,25,-5
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,CD 0003,18,20,-2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,CD 0004,49,53,-4
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,FCC0001,128,121,7
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,FG 0001,80,81,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,451,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFGO,202110,FG 0002,128,118,10
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,CD 0002,19,19,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,CD 0003,29,29,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,CD 0004,61,61,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,FCC0001,134,125,9
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,FG 0001,84,84,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,FG 0002,142,142,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100916,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IF MT,202110,FG 0003,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,CD 0002,18,18,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,CD 0003,30,30,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,CD 0004,58,58,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,FCC0001,119,121,-2
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,FG 0001,72,71,1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,FG 0002,128,128,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100914,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,202110,FG 0003,8,8,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,CD 0001,1,1,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,CD 0002,21,21,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,CD 0003,24,25,-1
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,CD 0004,58,58,0
244,MINISTÉRIO DA EDUCAÇÃO,MEC,100922,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,202110,FCC0001,148,118,30
