cod_siorg,orgao_superior,orgao_administrativo,ano_mes_referencia,cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos,porcentagem_cargos_ocupados,porcentagem_cargos_vagos
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,34,34,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Cargo de Direção,111,111,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Comissionada de Coordenador de Curso,356,348,8,97.75280898876404,2.247191011235955
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,411,411,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,56,54,2,96.42857142857143,3.5714285714285716
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,208,205,3,98.5576923076923,1.4423076923076923
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,40,40,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Cargo de Direção,54,54,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Comissionada de Coordenador de Curso,222,206,16,92.7927927927928,7.207207207207207
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,115,114,1,99.1304347826087,0.8695652173913043
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,100,96,4,96.0,4.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,202110,Função Gratificada Específica de Instituição de Ensino,32,31,1,96.875,3.125
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,40,40,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Cargo de Direção,75,75,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Comissionada de Coordenador de Curso,187,174,13,93.04812834224599,6.951871657754011
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,258,253,5,98.06201550387597,1.937984496124031
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,26,24,2,92.3076923076923,7.6923076923076925
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,95,81,14,85.26315789473684,14.736842105263158
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,105,98,7,93.33333333333333,6.666666666666667
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,202110,Função Gratificada Específica de Instituição de Ensino,123,98,25,79.67479674796748,20.32520325203252
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,24,24,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Cargo de Direção,48,45,3,93.75,6.25
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,111,109,2,98.1981981981982,1.8018018018018018
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,111,108,3,97.29729729729729,2.7027027027027026
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,202110,Função Gratificada Específica de Instituição de Ensino,84,16,68,19.047619047619047,80.95238095238095
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,25,24,1,96.0,4.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Cargo de Direção,58,57,1,98.27586206896552,1.7241379310344827
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Comissionada de Coordenador de Curso,13,13,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,119,115,4,96.63865546218487,3.361344537815126
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,119,84,35,70.58823529411765,29.41176470588235
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,202110,Função Gratificada Específica de Instituição de Ensino,77,32,45,41.55844155844156,58.44155844155844
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Cargo de Direção,11,11,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Cargo de Direção,23,23,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Função Comissionada de Coordenador de Curso,49,50,-1,102.04081632653062,-2.0408163265306123
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Função Gratificada Específica de Instituição de Ensino,49,49,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Função Gratificada Específica de Instituição de Ensino,19,19,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,202110,Função Gratificada Específica de Instituição de Ensino,21,21,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Cargo de Direção,11,11,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Cargo de Direção,34,34,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Função Comissionada de Coordenador de Curso,70,69,1,98.57142857142857,1.4285714285714286
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Função Gratificada Específica de Instituição de Ensino,55,54,1,98.18181818181819,1.8181818181818181
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Função Gratificada Específica de Instituição de Ensino,30,27,3,90.0,10.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,202110,Função Gratificada Específica de Instituição de Ensino,19,18,1,94.73684210526316,5.2631578947368425
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Cargo de Direção,35,35,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Cargo de Direção,80,79,1,98.75,1.25
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Função Comissionada de Coordenador de Curso,195,192,3,98.46153846153847,1.5384615384615385
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Função Gratificada Específica de Instituição de Ensino,232,228,4,98.27586206896552,1.7241379310344827
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Função Gratificada Específica de Instituição de Ensino,36,35,1,97.22222222222223,2.7777777777777777
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL FLUMINENSE,202110,Função Gratificada Específica de Instituição de Ensino,21,20,1,95.23809523809524,4.761904761904762
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Cargo de Direção,8,9,-1,112.5,-12.5
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Cargo de Direção,19,20,-1,105.26315789473684,-5.2631578947368425
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Cargo de Direção,26,23,3,88.46153846153847,11.538461538461538
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Função Comissionada de Coordenador de Curso,22,21,1,95.45454545454545,4.545454545454546
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,50,49,1,98.0,2.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,25,23,2,92.0,8.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,202110,Função Gratificada Específica de Instituição de Ensino,9,8,1,88.88888888888889,11.11111111111111
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Cargo de Direção,1,2,-1,200.0,-100.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Cargo de Direção,8,9,-1,112.5,-12.5
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Cargo de Direção,12,12,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Cargo de Direção,23,23,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Comissionada de Coordenador de Curso,85,84,1,98.82352941176471,1.1764705882352942
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,67,67,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,31,31,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,47,47,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,7,5,2,71.42857142857143,28.571428571428573
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,18,17,1,94.44444444444444,5.555555555555555
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,202110,Função Gratificada Específica de Instituição de Ensino,58,50,8,86.20689655172414,13.793103448275861
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Cargo de Direção,16,16,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Cargo de Direção,29,28,1,96.55172413793103,3.4482758620689653
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Função Comissionada de Coordenador de Curso,90,89,1,98.88888888888889,1.1111111111111112
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,104,104,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,26,26,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,202110,Função Gratificada Específica de Instituição de Ensino,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Cargo de Direção,10,10,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Cargo de Direção,17,18,-1,105.88235294117646,-5.882352941176471
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Função Comissionada de Coordenador de Curso,48,48,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Função Gratificada Específica de Instituição de Ensino,47,49,-2,104.25531914893617,-4.25531914893617
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Função Gratificada Específica de Instituição de Ensino,14,14,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,202110,Função Gratificada Específica de Instituição de Ensino,5,5,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Cargo de Direção,1,1,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Cargo de Direção,8,8,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Cargo de Direção,21,21,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Cargo de Direção,57,57,0,100.0,0.0
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Função Comissionada de Coordenador de Curso,176,171,5,97.1590909090909,2.840909090909091
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,131,130,1,99.23664122137404,0.7633587786259542
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,65,64,1,98.46153846153847,1.5384615384615385
244,MINISTÉRIO DA EDUCAÇÃO,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,202110,Função Gratificada Específica de Instituição de Ensino,29,29,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Comissionado de Assessoria,9,7,2,77.77777777777777,22.22222222222222
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Comissionado de Assessoria,9,9,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Assistência,19,19,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Assistência,30,29,1,96.66666666666667,3.3333333333333335
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Direção,4,3,1,75.0,25.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado Técnico,1,1,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado Técnico,9,8,1,88.88888888888889,11.11111111111111
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado Técnico,100,97,3,97.0,3.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado Técnico,110,105,5,95.45454545454545,4.545454545454546
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado Técnico,79,69,10,87.34177215189874,12.658227848101266
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Gerência Executiva,11,10,1,90.9090909090909,9.090909090909092
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Gerência Executiva,5,5,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Gerência Executiva,33,31,2,93.93939393939394,6.0606060606060606
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,202110,Cargo Comissionado de Gerência Executiva,68,65,3,95.58823529411765,4.411764705882353
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Comissionado de Assessoria,5,5,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Direção,2,2,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado Técnico,14,14,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado Técnico,25,24,1,96.0,4.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado Técnico,49,49,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado Técnico,2,2,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Gerência Executiva,5,5,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Gerência Executiva,5,4,1,80.0,20.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Gerência Executiva,20,20,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,202110,Cargo Comissionado de Gerência Executiva,5,5,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Comissionado de Assessoria,11,11,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Assistência,3,3,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Assistência,7,7,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Direção,4,3,1,75.0,25.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado Técnico,33,32,1,96.96969696969697,3.0303030303030303
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado Técnico,20,19,1,95.0,5.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado Técnico,34,25,9,73.52941176470588,26.470588235294116
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado Técnico,34,31,3,91.17647058823529,8.823529411764707
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado Técnico,156,145,11,92.94871794871794,7.051282051282051
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Gerência Executiva,9,9,0,100.0,0.0
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Gerência Executiva,33,31,2,93.93939393939394,6.0606060606060606
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Gerência Executiva,6,5,1,83.33333333333333,16.666666666666668
2846,MINISTÉRIO DA INFRAESTRUTURA,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,202110,Cargo Comissionado de Gerência Executiva,25,24,1,96.0,4.0
2846,MINISTÉRIO DA INFRAESTRUTURA,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,202110,Direção e Assessoramento Superiores,3,2,1,66.66666666666667,33.333333333333336
